event_id,race_id,name,details,start_time,end_time,age_calc_base_date,registration_opens,event_type,distance,volunteer,require_dob,require_phone,giveaway,fetched_date,credentials_used,timing_partner_id
947650,92466,"Summer XC Series Race #5",,"7/1/2025 19:00",,,"6/29/2025 17:00",running_race,,T,T,T,"","2025-06-03 19:25:32",EuMWyAqP...,10
947678,177166,"5K Run/Walk",,"10/11/2025 09:00",,,"1/23/2025 22:00",running_race,5K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
947679,177166,"Donut Dash (Fun Run)","Un-timed event, Kids and Adults Donut Dash Fun Run!","10/11/2025 10:30",,,"1/23/2025 22:00",running_race,,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
947784,40357,"The Santa Cause 5K",,"12/13/2025 10:00","12/13/2025 12:00",,"1/8/2025 19:21",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:31",hNkiyApi...,9
947811,152294,"Adult (13+)",,"8/24/2025 09:00",,,"1/15/2025 12:20",running_race,5K,F,T,T,"","2025-06-03 19:25:27",vP2zSKDo...,5
947812,152294,"Adult (13+) with Dog",,"8/24/2025 09:00",,,"1/15/2025 12:20",running_race,5K,F,T,T,"","2025-06-03 19:25:27",vP2zSKDo...,5
947813,152294,"Adult PH patient",,"8/24/2025 09:00",,,"1/15/2025 12:20",running_race,5K,F,T,T,"","2025-06-03 19:25:27",vP2zSKDo...,5
947814,152294,"Adult with PH with Dog",,"8/24/2025 09:00",,,"1/15/2025 12:20",running_race,5K,F,T,T,"","2025-06-03 19:25:27",vP2zSKDo...,5
947815,152294,Child,,"8/24/2025 09:00",,,"1/15/2025 12:20",running_race,5K,F,T,T,"","2025-06-03 19:25:27",vP2zSKDo...,5
947816,152294,"Child with PH",,"8/24/2025 09:00",,,"1/15/2025 12:20",running_race,5K,F,T,T,"","2025-06-03 19:25:27",vP2zSKDo...,5
947830,90873,"5K Run/Walk (13 & Over)",,"9/27/2025 08:30",,,"4/1/2025 08:00",running_race,"3.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
947831,90873,"5K Run/Walk (Ages 2 to 12)",,"9/27/2025 08:30",,,"4/1/2025 08:00",running_race,"3.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
947832,90873,"1 Mile Fun Run (13 & over)",,"9/27/2025 08:30",,,"4/1/2025 08:00",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
947833,90873,"1 Mile Fun Run  (Ages 2 to 12)",,"9/27/2025 08:30",,,"4/1/2025 08:00",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
947834,90873,"5K Virtual Run/Walk  (13 & Over)",,"9/27/2025 00:01","10/4/2025 23:59",,"4/1/2025 08:00",virtual_race,"3.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
947835,90873,"5K Virtual Run/Walk (Ages 2 to 12)",,"9/27/2025 00:01","10/4/2025 23:59",,"4/1/2025 08:00",virtual_race,"3.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
947836,90873,"1 Mile Virtual Fun Run (13 & over)",,"9/27/2025 00:01","10/4/2025 23:59",,"4/1/2025 08:00",virtual_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
947837,90873,"1 Mile Virtual Fun Run  (Ages 2 to 12)",,"9/27/2025 00:01","10/4/2025 23:59",,"4/1/2025 01:00",virtual_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
947874,92141,"5k Run/ Walk","The 5k is a chip-timed event. ","10/12/2025 08:30","10/12/2025 11:00",,"5/5/2025 01:00",running_race,5K,F,T,T,"Event T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
947875,92141,"1-Mile Run/Walk","The 1-mile is not a timed event.","10/12/2025 08:30","10/12/2025 11:00",,"5/5/2025 01:00",running_race,"1 Miles",F,T,T,"Event T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
947876,92141,"Kids 1-Mile Fun Run","Kids registration options are intended for children under the age of 12 on race day and are not timed.","10/12/2025 08:30","10/12/2025 11:00",,"5/5/2025 01:00",running_race,"1 Miles",F,T,T,"Event T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
947877,92141,"ROC from Home","ROC from Home, or anywhere! In this virtual option you can participate any place and at anytime and your shirt will be mailed to you before the event. Please note for all registrations shirts will be mailed following the in-person event!","10/12/2025 08:30","10/12/2025 11:00",,"5/5/2025 01:00",virtual_race,5K,F,T,T,"Event T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
947971,73555,"1K (In-Person)",,"6/7/2025 08:00",,,"3/20/2025 01:00",running_race,1K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
947972,73555,"5K - Competitive (In-Person)",,"6/7/2025 08:15",,,"3/20/2025 01:00",running_race,"3.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
947973,73555,"5K (Virtual)","Virtual participants will receive these items via USPS:

 - 2025 GEHA Field at Arrowhead 5K T-shirt
 - GEHA Field at  Arrowhead 5K Bib
 

Please allow up to 2 weeks for your items to arrive due to recent delays in shipping services. If you register for the virtual event past May 27, 2025 there is the potential you may receive your items after the race date.","6/1/2025 19:00","6/15/2025 23:59",,"4/1/2025 01:00",virtual_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
947974,73555,"Diaper Dash",,"6/7/2025 09:30",,,"4/1/2025 01:00",running_race,"12 Yards",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
948898,129362,5K,,"9/20/2025 09:30","9/20/2025 14:00",9/20/2025,"5/4/2025 02:00",running_race,"3.1 Miles",F,T,T,"Race Shirt","2025-06-03 19:25:27",vP2zSKDo...,5
949454,163035,"Competitive Athlete","To run as a Competitive Athlete Catagory, you must run a sub-7-minute mile. The GOTR Mile is not just any race—it's an exhilarating sprint for runners aged 14 and above who crave the thrill of conquering their fastest mile. All race entries benefit Girls on the Run Treasure Valley. ","7/19/2025 17:15","7/19/2025 17:45",,"2/1/2025 14:33",running_only,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
949455,163035,"Run Like A Girl Runner - Community Runner","Run like a Girl—run with heart and support Girls on the Run Treasure Valley. Come as a team, dress up, or just PR on a road race course in the heart of Downtown Boise. You must be able to complete a mile in 15 minutes or less. All race entries benefit Girls on the Run Treasure Valley. ","7/19/2025 17:15","7/19/2025 17:45",,"2/1/2025 14:33",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
949565,177392,"Half Marathon",,"6/14/2025 07:30",,,"1/18/2025 00:00",running_race,"13.1 Miles",F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
949566,177392,"10K Run/Walk",,"6/14/2025 08:30",,,"1/18/2025 00:00",running_race,10K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
949567,177392,"5K Run/Walk",,"6/14/2025 08:30",,,"1/18/2025 12:00",running_race,5K,F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
949568,177392,"1 Mile Kids Fun Run",,"6/14/2025 09:30",,,"1/18/2025 00:00",running_race,"1 Miles",F,T,T,"","2025-06-03 19:25:35",OiX84NDS...,12
950051,159760,"TTCAD ACTIVATE 5k",,"7/26/2025 09:00","7/26/2025 11:00",,"1/30/2025 13:42",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:31",hNkiyApi...,9
950111,147971,"Half Marathon",,"11/23/2025 08:00","11/23/2025 12:00",,"1/12/2025 21:57",running_race,"13.1 Miles",F,T,T,"Long-Sleeved T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
950112,147971,10K,,"11/23/2025 08:00","11/23/2025 12:00",,"1/14/2025 09:55",running_race,10K,F,T,T,"Long-Sleeved T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
950113,147971,5K,,"11/23/2025 08:00","11/23/2025 12:00",,"1/12/2025 21:57",running_race,"3.1 Miles",F,T,T,"Long-Sleeved T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
950114,147971,"Virtual Grinder - Half",,"11/23/2025 08:00","11/23/2025 12:00",,"1/12/2025 12:42",virtual_race,"13.1 Miles",F,T,T,"Long-Sleeved T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
950115,147971,"Virtual Grinder - 5K",,"11/23/2025 08:00","11/23/2025 12:00",,"1/12/2025 12:42",virtual_race,"3.1 Miles",F,T,T,"Long-Sleeved T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
950116,147971,"Virtual Grinder - 10K",,"11/23/2025 08:00","11/23/2025 12:00",,"1/14/2025 13:47",virtual_race,10K,F,T,T,"Long-Sleeved T-Shirt","2025-06-03 19:25:24",KMVON3kq...,1
950118,147971,Marathon,,"11/23/2025 08:00","11/23/2025 14:00",,"1/14/2025 16:24",running_race,"26.2 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
950480,133015,"5K (Timed)",,"10/4/2025 08:00","10/4/2025 09:30",,"1/15/2025 08:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
950481,133015,"5k (Untimed) Walk/Run",,"10/4/2025 08:00","10/4/2025 09:30",,"1/15/2025 11:43",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
950482,133015,"Phantom Runner (donation only)","A Phantom Runner is someone who wants to support the 5K but is not able to attend the race. The fee for Phantom Runners is $30 and they must submit a registration form. They will receive a race t-shirt which will be mailed to them after the race.","10/4/2025 08:00","10/4/2025 09:30",,"1/15/2025 11:43",other,,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
950700,85945,5K,,"11/27/2025 09:10",,11/27/2025,"1/5/2025 00:00",running_race,5K,F,T,T,Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
950701,85945,"Kids Fun Run",,"11/27/2025 09:00",,11/27/2025,"1/5/2025 00:00",running_only,"0.5 Miles",F,T,T,Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
950704,88977,5K,,"12/7/2025 10:30",,12/7/2025,"1/5/2025 12:00",running_race,5K,F,T,T,"Pint Glass","2025-06-03 19:25:29",8Rs1dOb7...,7
951095,142537,"Trail Sisters Women's Half Marathon",,"9/13/2025 08:00","9/13/2025 13:00",,"2/1/2025 02:00",trail_race,"13.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
951096,142537,"Trail Sisters Women's 10k",,"9/13/2025 09:00","9/13/2025 13:00",,"2/1/2025 02:00",trail_race,10K,F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
951250,177559,"Half Marathon",,"9/20/2025 08:00","9/20/2025 12:00",,"3/1/2025 01:00",running_only,"13.1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
951251,177559,"10K Run",,"9/20/2025 08:00","9/20/2025 12:00",,"3/1/2025 01:00",running_race,10K,F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
951252,177559,"5K Run/Walk",,"9/20/2025 08:00","9/20/2025 12:00",,"3/1/2025 01:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
951488,75225,"Pain in De Ass 5K",,"6/8/2025 09:00","6/8/2025 11:00",,"3/31/2025 18:36",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:31",hNkiyApi...,9
951612,6020,"5K Run","Rockland Road Runner members get a $5 discount for this event.  This event is for runners.  ","7/13/2025 08:00","7/13/2025 09:15",7/13/2025,"3/8/2025 16:00",running_only,5K,F,T,T,"Women's Race Shirt","2025-06-03 19:25:29",8Rs1dOb7...,7
951613,6020,"5K Walk","Rockland Road Runner members get a $5 discount for this event. ","7/13/2025 08:00","7/13/2025 09:15",7/13/2025,"3/8/2025 16:00",walking_only,,F,T,T,T-Shirt,"2025-06-03 19:25:29",8Rs1dOb7...,7
951614,6020,"Kids Fun Run","A fun sprint for kids up to age 11. Every finisher gets a medal. ","7/13/2025 07:30","7/13/2025 07:40",7/13/2025,"3/8/2025 16:00",running_race,,T,T,T,"","2025-06-03 19:25:29",8Rs1dOb7...,7
951615,6020,"5K Virtual Run/Walk","This event is virtual.

Rockland Road Runner members get a $5 discount for this event. Discount will be applied at checkout. 
","7/13/2025 07:00","7/20/2025 18:00",7/13/2025,"3/8/2025 16:00",virtual_race,5K,F,T,T,"Women's Race Shirt","2025-06-03 19:25:29",8Rs1dOb7...,7
951867,44272,"5K Run/Walk (includes Family Fest admission)","Our course is chip-timed and will be our most runner/walker-friendly course yet!","6/14/2025 08:35",,,"2/1/2025 00:00",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
951868,44272,"Kids' Fun Run (includes Family Fest admission)","This event is best suited for children and is a quick race from start to finish! All participants receive a Fun Run ribbon.","6/14/2025 08:15",,,"2/1/2025 00:00",running_race,"0.5 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
951869,44272,"Nature Walk (includes Family Fest admission)","Not quite ready for a 5K, but want to see the beauty of Eagle Ranch? This 1.5-mile nature-filled course can be strolled at a leisurely pace or run at your pace of choice. Please note that portions of this course are unpaved (i.e. gravel, mulch or trails) and may have some uneven footing. This is a relaxing, wooded walk and will not have signs identifying flora/fauna. Volunteers will be stationed throughout the course to ensure a participant-friendly experience.","6/14/2025 08:40",,,"2/1/2025 00:00",running_race,"1.5 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
951870,44272,"Phantom Runner (Support our mission & get our awesome t-shirt)","Can't make it or can't run? You can still support Eagle Ranch by signing up to participate in spirit and receive a t-shirt!","6/14/2025 08:30",,,"2/1/2025 00:00",virtual_race,,F,T,T,T-Shirt,"2025-06-03 19:25:26",e1lSV9eY...,4
951873,149871,"Walnut Beach Zombie Run","Entry fee includes a custom designed t-shirt for the first 100 registered runners.  It also includes free admission to the Stonebridge after party with live music from the RumRunners Band and free pizza.  (The after party is for participants who are 21 or older.  A photo ID will be required at Stonebridge.)","10/11/2025 16:30","10/11/2025 21:30",10/11/2025,"1/16/2025 15:30",nonprofit_event,5K,F,T,T,T-Shirt,"2025-06-03 19:25:28",yHvMFx1y...,6
951874,149871,"Be a Zombie Volunteer","Join in the fun by volunteering to be a zombie and scare the runners along the 5K route. Get in character and meet up to be placed along the race route. Zombies can be fast or slow, all are welcome. ","10/11/2025 15:30","10/11/2025 18:30",,"1/16/2025 15:30",nonprofit_event,,T,T,T,"","2025-06-03 19:25:28",yHvMFx1y...,6
952099,30996,"Sheldon Shuffle 5K Run/Walk",,"10/26/2025 09:00","10/26/2025 11:00",,"6/6/2025 08:16",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:31",hNkiyApi...,9
952816,177708,"Allen Stone Run-Swim-Run","The Allen Stone Run Swim Run is a 1K beach run, 1K ocean swim, and 5K boardwalk run.  There is a transition area between the swim and boardwalk run for you to change in to your running shoes.

There are awards for overall winners and age group winners. All participants receive an race medal.","7/12/2025 08:15","7/12/2025 10:00",7/12/2025,"1/18/2025 17:29",swim_run,7K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
952817,177708,"Allen Stone 5K Run/Walk","The Allen Stone 5K Run-Walk is an out and back 5K on the boardwalk. This is a flat, fast and scenic course.  There are overall and age groups awards for this event. All participants receive a race medal.","7/12/2025 07:45","7/12/2025 08:45",7/12/2025,"1/18/2025 17:29",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
952818,177708,"Allen Stone 1 Mile Kids Run/Walk","The Allen Stone Kids 1 Mile race is for kids 14 and under. It is an out and back race on the boardwalk. All participants get a medal. There are no awards for this event.","7/12/2025 09:30","7/12/2025 10:00",7/12/2025,"1/18/2025 17:29",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:24",KMVON3kq...,1
953632,110306,"Vet Fest - 5K","Dynamic Pricing: 
Now through August 31 Early Bird pricing $30
September 1 - 19 increase to $35
Final week registration pricing $40","9/27/2025 09:00","9/27/2025 14:00",,"3/1/2025 08:00",running_race,5K,F,T,T,"","2025-06-03 19:25:31",hNkiyApi...,9
953633,110306,"Vet Fest - 10K Ruck","New to rucking? Check out GO RUCK for more information on getting started with weight, pace and more:  goruck.com/pages/what-is-rucking

Dynamic Pricing: 
Now through August 31 Early Bird pricing $30
September 1 - 19 increase to $35
Final week registration pricing $40","9/27/2025 09:00","9/27/2025 14:00",,"3/1/2025 08:00",open_course_trail,10K,F,T,T,"","2025-06-03 19:25:31",hNkiyApi...,9
953634,110306,"Vet Fest - Motorcycle Ride","Motorcycle riders will be meet offsite before riding into Whitehall together. Emails with additional information to follow.

Dynamic Pricing: 
Now through August 31 Early Bird pricing $30
September 1 - 19 increase to $35
Final week registration pricing $40","9/27/2025 09:00","9/27/2025 14:00",,"3/1/2025 08:00",bike_ride,,F,T,T,"","2025-06-03 19:25:31",hNkiyApi...,9
953635,110306,"Vet Fest - Virtual","Run, Ruck, Walk where you are! Vet Fest participants are encouraged to participate across the nation as we honor our veterans together. 

Dynamic Pricing: 
Now through August 31 Early Bird pricing $30
September 1 - 19 increase to $35
Final week registration pricing $40","9/27/2025 09:00","9/27/2025 14:00",,"3/1/2025 08:00",virtual_race,5K,F,T,T,"","2025-06-03 19:25:31",hNkiyApi...,9
953707,114529,"Love Wins 5K",,"9/27/2025 09:00","9/27/2025 11:00",,"1/21/2025 12:14",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:31",hNkiyApi...,9
953708,114529,"VIRTUAL - Love Wins 5K","This is a virtual 5K.
You can perform the 5K anywhere at anytime.
With this option there is no SWAG.","9/27/2025 09:00","9/27/2025 11:00",,"1/9/2025 09:03",virtual_race,5K,F,T,T,"","2025-06-03 19:25:31",hNkiyApi...,9
953878,83867,Marathon,,"10/5/2025 07:30",,,"2/1/2025 01:00",running_race,42.195K,F,T,T,"Super-soft, long-sleeve, commemorative performance shirt ","2025-06-03 19:25:24",KMVON3kq...,1
953879,83867,"Half Marathon",,"10/5/2025 07:30",,,"2/1/2025 01:00",running_race,21.0975K,F,T,T,"Super-soft, long-sleeve, commemorative performance shirt ","2025-06-03 19:25:24",KMVON3kq...,1
953880,83867,10K,,"10/5/2025 07:30",,,"2/1/2025 01:00",running_race,10K,F,T,T,"Super-soft, long-sleeve, commemorative performance shirt ","2025-06-03 19:25:24",KMVON3kq...,1
953881,83867,5K,,"10/5/2025 07:30",,,"2/1/2025 01:00",running_race,5K,F,T,T,"Super-soft, long-sleeve, commemorative performance shirt ","2025-06-03 19:25:24",KMVON3kq...,1
953882,83867,"Virtual Marathon",,"10/5/2025 07:00","10/30/2025 23:59",,"2/1/2025 01:00",virtual_race,"26.2 Miles",F,T,T,"","2025-06-03 19:25:24",KMVON3kq...,1
953883,83867,"Virtual Half Marathon",,"10/5/2025 07:00","10/30/2025 23:59",,"2/1/2025 01:00",virtual_race,"13.1 Miles",F,T,T,"","2025-06-03 19:25:24",KMVON3kq...,1
953884,83867,"Virtual 10K",,"10/5/2025 07:00","10/30/2025 23:59",,"2/1/2025 01:00",virtual_race,10K,F,T,T,"","2025-06-03 19:25:24",KMVON3kq...,1
953885,83867,"Virtual 5K",,"10/5/2025 07:00","10/30/2025 23:59",,"2/1/2025 01:00",virtual_race,5K,F,T,T,"","2025-06-03 19:25:24",KMVON3kq...,1
954306,71835,"Half Marathon","Half Marathon Course: The course takes place almost entirely on remote dirt roads. It is a single loop course beginning at approximately 8,700 ft. and traveling above 9,500 ft. Climbs and descents are fairly mellow for a mountain race, but we promise it will be challenging. 4 aid stations will be on course complete with water, sports drink, and fruit. The race is chip timed. 

Half Marathon Pricing:
$70/runner before April 1
$80/runner before July 
$85/runner up to race day","8/23/2025 08:00","8/23/2025 11:30",,"1/30/2025 02:00",running_only,"13.1 Miles",F,T,T,"Participant T-Shirt","2025-06-03 19:25:27",vP2zSKDo...,5
954307,71835,5K,"The course will take place primarily on dirt roads. An aid station will be available at the finish line. The race is chip timed. 9AM Start.

5k Pricing:
$50/runner before April 1
$60/runner before July 1
$65/runner up to race day","8/23/2025 09:00","8/23/2025 11:30",,"1/30/2025 02:00",running_race,"3 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:27",vP2zSKDo...,5
954830,110306,"Vet Fest - Family Fun Walk","Dynamic Pricing: 
Now through August 31 Early Bird pricing $30
September 1 - 19 increase to $35
Final week registration pricing $40","9/27/2025 09:00","9/27/2025 14:00",,"3/1/2025 16:14",walking_only,5K,F,T,T,"","2025-06-03 19:25:31",hNkiyApi...,9
954932,110152,"Grape Stomper Trail 5K",,"9/19/2025 18:30","9/19/2025 20:30",,"1/22/2025 19:39",running_race,5K,F,T,T,T-Shirt,"2025-06-03 19:25:31",hNkiyApi...,9
955494,169102,"5K Run/Walk",,"10/25/2025 10:00",,,"3/1/2025 09:00",running_race,5K,F,T,T,"T-Shirt AND Medal","2025-06-03 19:25:34",voNeS2VZ...,11
955496,169102,"One Mile Fun Run/Walk",,"10/25/2025 09:30",,,"3/1/2025 09:00",running_race,"1 Miles",F,T,T,T-Shirt,"2025-06-03 19:25:34",voNeS2VZ...,11
